event_id,event_date,event_type,location,venue_capacity,ticket_price_lkr,promotion_days,registered_attendees,social_media_reach,previous_event_attendance,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,weather_condition,day_of_week,is_weekend,is_public_holiday,duration_hours,actual_attendance,attendance_rate_pct
EVT00353,2026-02-12,Religious Event,Galle,3000,1000,67,290,1468,548,27.7,80,4.7,11.8,Clear,Thursday,0,0,4.8,794,273.79
EVT02200,2026-02-12,Perahera,Ratnapura,200,1000,34,108,4868,78,23.8,77,29.9,12.2,Heavy Rain,Thursday,0,0,2.9,177,163.89
EVT02322,2026-02-12,Workshop,Anuradhapura,750,3000,54,389,81536,274,24.1,77,7.8,8.6,Clear,Thursday,0,1,3.4,441,113.37
EVT00475,2026-02-12,Perahera,Kurunegala,1000,3000,83,500,50845,718,26.7,49,4,5.4,Clear,Thursday,0,0,5.8,889,177.8
EVT00701,2026-02-12,School Event,Kurunegala,750,0,15,555,68103,337,32,64,9.9,16.8,Rain,Thursday,0,0,6.6,221,39.82
EVT00492,2026-02-12,Exhibition,Kandy,1000,1500,74,862,95721,571,24.2,79,3.4,4.6,Cloudy,Thursday,0,0,3.5,917,106.38
EVT01074,2026-02-13,Perahera,Ratnapura,100,0,49,55,50882,56,28.3,64,6,10,Clear,Friday,0,0,3.2,105,190.91
EVT00459,2026-02-13,Religious Event,Kurunegala,100,3000,86,34,60400,57,27.3,82,0.4,15.8,Clear,Friday,0,0,2.8,105,308.82
EVT01159,2026-02-14,Workshop,Kandy,750,750,76,295,71411,569,28.1,86,19.6,12.5,Rain,Saturday,1,0,6.1,368,124.75
EVT01826,2026-02-15,University Event,Ratnapura,3000,750,10,1927,50838,1841,28.3,74,13.5,19.3,Rain,Sunday,1,0,6.8,1194,61.96
EVT00388,2026-02-16,Workshop,Matara,3000,0,16,1490,7810,2468,29,71,5.6,2,Cloudy,Monday,0,0,3.8,411,27.58
EVT01861,2026-02-16,Community Event,Kandy,3000,500,36,1866,77692,1585,24.1,67,39.9,24.6,Heavy Rain,Monday,0,0,4.8,235,12.59
EVT01532,2026-02-16,Community Event,Kandy,200,750,40,78,40413,116,31.4,68,4.7,10.2,Clear,Monday,0,1,4.6,210,269.23
EVT02448,2026-02-17,Cultural Festival,Nuwara Eliya,500,250,75,427,13305,310,18.6,77,8.4,26.8,Rain,Tuesday,0,0,1.6,419,98.13
EVT00799,2026-02-17,Cultural Festival,Galle,500,750,76,156,47719,279,27.5,77,9.7,3.1,Rain,Tuesday,0,0,2.5,330,211.54
EVT01341,2026-02-18,Exhibition,Matara,500,2000,52,291,69234,380,27.7,71,17.3,13.6,Rain,Wednesday,0,0,3,350,120.27
EVT00674,2026-02-18,Sports Event,Kandy,2000,1500,9,997,21829,1051,26.2,73,19.5,18.2,Rain,Wednesday,0,0,1.7,1153,115.65
EVT00703,2026-02-19,Community Event,Ratnapura,300,250,55,60,76003,173,28.7,69,15.4,15.3,Rain,Thursday,0,0,6.2,129,215
EVT01471,2026-02-19,Workshop,Anuradhapura,100,500,88,64,26854,58,30.9,76,2.2,6.9,Clear,Thursday,0,0,4.8,105,164.06
EVT00606,2026-02-20,Music Festival,Nuwara Eliya,750,500,7,451,5459,477,27.2,80,2.9,2,Clear,Friday,0,0,6.8,486,107.76
EVT02490,2026-02-20,School Event,Matara,300,0,29,238,10266,147,28.6,60,20.4,8.3,Rain,Friday,0,0,5.7,170,71.43
EVT00002,2026-02-21,Sports Event,Kegalle,500,3000,5,295,42106,220,30.4,77,4.8,11.9,Cloudy,Saturday,1,0,3.2,357,121.02
EVT02028,2026-02-21,Conference,Colombo,500,750,50,271,16042,438,29.7,75,10.3,4.4,Rain,Saturday,1,0,4.1,369,136.16
EVT02382,2026-02-21,Exhibition,Anuradhapura,5000,1500,37,3172,17681,2697,29.6,67,23.5,7.4,Rain,Saturday,1,0,7.7,2104,66.33
EVT01725,2026-02-22,Religious Event,Kegalle,200,1500,52,179,70986,63,29.3,85,22.2,11.1,Rain,Sunday,1,0,1.7,210,117.32
EVT01633,2026-02-22,Religious Event,Matara,2000,3000,87,1274,50669,548,26.4,83,6.9,11.8,Clear,Sunday,1,0,4,1241,97.41
EVT02042,2026-02-23,Workshop,Matara,1500,1500,62,1314,2609,356,23.3,69,9.9,14.1,Rain,Monday,0,0,2.4,273,20.78
EVT01910,2026-02-23,Music Festival,Ratnapura,2000,3000,39,832,2187,1690,26.6,67,11.7,16,Rain,Monday,0,0,3.4,878,105.53
EVT00921,2026-02-24,Sports Event,Kegalle,1000,2000,49,662,68187,444,28.8,80,5.2,22.8,Clear,Tuesday,0,0,5.9,835,126.13
EVT01936,2026-02-24,Exhibition,Colombo,5000,2000,26,1819,79110,4316,26.2,63,2.3,13.3,Cloudy,Tuesday,0,0,5.5,2823,155.2
EVT00863,2026-02-24,University Event,Ratnapura,3000,2000,44,2130,10511,1323,31.3,88,1.3,13.5,Cloudy,Tuesday,0,0,4.9,1447,67.93
EVT00681,2026-02-25,Perahera,Kegalle,100,2000,54,26,62072,29,29.2,76,16,18.8,Rain,Wednesday,0,0,3.4,105,403.85
EVT01917,2026-02-25,Religious Event,Kandy,500,0,52,140,37468,291,31.1,86,16.2,7.7,Rain,Wednesday,0,0,6.9,417,297.86
EVT00659,2026-02-25,Community Event,Ratnapura,500,500,72,337,58677,217,26.4,63,13,19.3,Rain,Wednesday,0,0,5.3,219,64.99
EVT01138,2026-02-25,Religious Event,Ratnapura,5000,500,20,1419,69985,2992,28.7,78,7.5,19.4,Clear,Wednesday,0,0,3.4,2176,153.35
EVT00208,2026-02-27,Religious Event,Nuwara Eliya,5000,1000,72,4264,2487,1988,17.7,76,9.9,17.4,Rain,Friday,0,0,5.1,2906,68.15
EVT02009,2026-02-28,Cultural Festival,Kandy,750,0,25,517,96104,459,29.6,78,18.2,20,Rain,Saturday,1,0,2.4,720,139.26
EVT00398,2026-03-01,Religious Event,Anuradhapura,2000,500,60,271,68549,1069,27.2,57,3.3,14.4,Clear,Sunday,1,0,5.6,734,270.85
EVT01069,2026-03-01,Sports Event,Matara,1000,1000,41,116,39766,541,29.4,90,13.4,13.8,Rain,Sunday,1,0,1.6,372,320.69
EVT00735,2026-03-01,Exhibition,Kurunegala,5000,3000,36,1534,92562,3647,30.9,86,5.5,3.1,Cloudy,Sunday,1,0,6,351,22.88
EVT00110,2026-03-02,University Event,Negombo,1000,0,56,329,67655,370,28.9,76,3.2,7.5,Clear,Monday,0,0,3.3,374,113.68
EVT01630,2026-03-03,Music Festival,Kegalle,2000,2000,10,1090,47693,1571,30.6,62,2.6,12.5,Clear,Tuesday,0,0,2.7,1447,132.75
EVT01346,2026-03-03,Workshop,Negombo,5000,2000,20,1990,12197,2328,26,81,10.5,11.7,Rain,Tuesday,0,0,4.9,375,18.84
EVT01801,2026-03-03,Religious Event,Negombo,750,1500,12,408,24553,380,25,89,18.9,19.2,Rain,Tuesday,0,0,5.6,369,90.44
EVT01671,2026-03-04,University Event,Anuradhapura,500,500,82,362,23237,235,27.6,66,18.8,15.3,Rain,Wednesday,0,0,1.9,317,87.57
EVT00843,2026-03-04,Conference,Ratnapura,750,3000,73,135,17900,405,29,70,10.7,4.3,Rain,Wednesday,0,0,5.1,158,117.04
EVT00978,2026-03-04,Cultural Festival,Colombo,750,1000,51,525,52088,608,25.3,51,15.2,20.5,Rain,Wednesday,0,0,7.1,787,149.9
EVT01332,2026-03-05,Religious Event,Anuradhapura,500,250,90,352,90836,201,24.7,67,1.3,17.8,Cloudy,Thursday,0,0,2.8,525,149.15
EVT00957,2026-03-05,Exhibition,Colombo,5000,1000,86,1409,75083,3081,28,75,5.5,3.8,Cloudy,Thursday,0,0,1.5,1309,92.9
EVT00991,2026-03-05,Conference,Kurunegala,3000,1000,37,2177,10471,2348,26.1,76,4.1,9,Clear,Thursday,0,0,3.3,1204,55.31
EVT01245,2026-03-06,Perahera,Colombo,750,1500,50,12,42184,390,27.1,70,19,9.1,Rain,Friday,0,0,2.3,432,3600
EVT02405,2026-03-06,School Event,Kegalle,750,1500,50,493,71782,464,25.3,83,10.5,11.7,Rain,Friday,0,0,1.8,362,73.43
EVT02011,2026-03-06,University Event,Galle,200,750,22,105,51928,87,29.6,80,3.8,19.9,Clear,Friday,0,0,5.1,210,200
EVT02284,2026-03-06,Conference,Kegalle,3000,1000,75,1743,93848,1606,25.5,85,17.1,11,Rain,Friday,0,1,6.7,952,54.62
EVT01836,2026-03-06,University Event,Kurunegala,3000,1000,55,2313,75653,1079,24.4,76,10,25,Rain,Friday,0,0,6.9,1009,43.62
EVT00032,2026-03-07,Cultural Festival,Matara,2000,0,76,903,37086,1534,23.5,84,0.3,22.2,Clear,Saturday,1,0,2.7,1095,121.26
EVT00235,2026-03-08,Perahera,Galle,500,1000,47,140,27741,361,31.8,89,0.3,7.3,Clear,Sunday,1,0,2.4,525,375
EVT02044,2026-03-08,Music Festival,Galle,750,1500,56,415,91465,414,26.8,72,8.5,15.4,Rain,Sunday,1,0,4,613,147.71
EVT01229,2026-03-08,Community Event,Galle,2000,3000,79,1255,98499,1114,30.1,73,9.2,16.3,Rain,Sunday,1,0,5.3,624,49.72
EVT02386,2026-03-08,Workshop,Kegalle,1000,3000,83,520,75812,846,29.1,74,7.4,18.4,Cloudy,Sunday,1,0,2.2,390,75
EVT01834,2026-03-09,Religious Event,Colombo,100,500,18,72,4633,62,27.8,84,8.4,12.4,Rain,Monday,0,0,7.3,105,145.83
EVT00384,2026-03-09,Conference,Anuradhapura,200,3000,61,54,14041,131,26.3,83,4.1,10.1,Clear,Monday,0,0,2.8,182,337.04
EVT00613,2026-03-09,Community Event,Matara,3000,0,71,2052,70758,2219,28.9,85,8.8,13,Rain,Monday,0,0,5.2,1010,49.22
EVT00380,2026-03-09,Perahera,Nuwara Eliya,5000,3000,23,1885,36024,3696,21.4,68,9.4,12.7,Rain,Monday,0,0,6.7,2032,107.8
EVT00161,2026-03-09,School Event,Matara,200,2000,11,69,68868,192,24,82,20.5,16,Rain,Monday,0,0,4.8,156,226.09
EVT01785,2026-03-09,Music Festival,Matara,500,0,58,209,14010,245,29.8,63,4.5,4.7,Clear,Monday,0,1,2.8,525,251.2
EVT00045,2026-03-09,School Event,Nuwara Eliya,1000,500,31,382,69404,533,22,98,14.6,11.2,Rain,Monday,0,0,1.5,221,57.85
EVT00318,2026-03-10,Perahera,Ratnapura,300,3000,32,106,35308,193,34.7,65,9.6,20.4,Rain,Tuesday,0,0,5,288,271.7
EVT02366,2026-03-10,University Event,Kandy,5000,2000,29,1950,23467,3624,29.5,71,15.7,10.3,Rain,Tuesday,0,0,3.2,1237,63.44
EVT00816,2026-03-10,Workshop,Kegalle,2000,1000,87,1010,91904,873,24.1,84,27.3,15.8,Heavy Rain,Tuesday,0,0,6.6,416,41.19
EVT00535,2026-03-11,School Event,Matara,500,3000,67,279,55541,255,29.6,64,26.2,7.4,Heavy Rain,Wednesday,0,0,2.5,169,60.57
EVT01898,2026-03-11,Perahera,Ratnapura,1000,250,28,82,9446,208,31,71,5.1,9.9,Cloudy,Wednesday,0,0,3.9,440,536.59
EVT02205,2026-03-11,Music Festival,Kurunegala,1500,250,63,975,13670,852,24.6,64,19.6,11,Rain,Wednesday,0,1,3.9,955,97.95
EVT00412,2026-03-11,Community Event,Colombo,1500,3000,33,608,75377,1198,33.1,82,15.5,16.7,Rain,Wednesday,0,0,4.5,297,48.85
EVT01977,2026-03-12,Perahera,Matara,5000,0,47,2035,59274,1381,28.5,83,5.6,4,Clear,Thursday,0,0,3.4,1976,97.1
EVT00381,2026-03-12,Community Event,Matara,1000,1500,4,151,31220,558,29.7,73,9.5,7.6,Rain,Thursday,0,0,2.5,285,188.74
EVT01178,2026-03-12,Community Event,Ratnapura,2000,1000,43,1417,48897,1165,28.9,80,6,13.2,Clear,Thursday,0,0,5.3,742,52.36
EVT00050,2026-03-13,Religious Event,Ratnapura,500,750,39,58,47557,193,28.8,62,19.8,11.1,Rain,Friday,0,0,3.2,313,539.66
EVT02039,2026-03-13,Sports Event,Negombo,300,250,82,228,77637,118,23,62,7.5,11,Cloudy,Friday,0,1,3.1,315,138.16
EVT00090,2026-03-13,Music Festival,Kegalle,500,3000,24,185,61463,284,28.9,68,14.6,18.2,Rain,Friday,0,1,3.5,385,208.11
EVT01082,2026-03-13,Religious Event,Nuwara Eliya,100,2000,65,26,67934,41,16.7,74,10.2,15,Rain,Friday,0,0,5.7,105,403.85
EVT00981,2026-03-14,Workshop,Matara,1500,500,27,974,38380,694,26.2,73,3.9,18.5,Clear,Saturday,1,0,3.9,414,42.51
EVT02117,2026-03-14,Community Event,Nuwara Eliya,100,250,27,17,11754,58,18.8,73,4.2,5.5,Clear,Saturday,1,1,4.9,105,617.65
EVT00652,2026-03-15,Religious Event,Matara,500,0,89,255,84958,269,28.1,79,12.6,11.9,Rain,Sunday,1,0,3.7,525,205.88
EVT00680,2026-03-16,Workshop,Kandy,1000,2000,58,555,558,617,27.6,75,6.6,24.3,Cloudy,Monday,0,0,5.1,317,57.12
EVT00132,2026-03-16,Conference,Ratnapura,200,3000,58,129,95540,111,29,57,1.6,11.8,Cloudy,Monday,0,0,3.9,192,148.84
EVT00008,2026-03-17,Music Festival,Galle,100,1000,58,16,27236,53,28.9,74,7.4,13.7,Clear,Tuesday,0,0,5.4,105,656.25
EVT00822,2026-03-17,Exhibition,Kurunegala,2000,3000,20,382,81221,1178,30.3,71,26.1,4.6,Heavy Rain,Tuesday,0,0,2.2,5,1.31
EVT01289,2026-03-17,Community Event,Ratnapura,200,1000,43,82,99699,116,24.1,67,6.8,9.7,Cloudy,Tuesday,0,0,1.5,169,206.1
EVT00631,2026-03-18,School Event,Ratnapura,3000,250,37,900,22084,1296,29.3,78,3.1,13.9,Cloudy,Wednesday,0,0,3.2,688,76.44
EVT00823,2026-03-18,Religious Event,Galle,3000,1500,58,683,47929,2444,28.6,72,9.2,20.1,Rain,Wednesday,0,0,1.7,604,88.43
EVT00587,2026-03-18,Workshop,Anuradhapura,500,500,87,255,98815,407,29.7,79,10.1,9.3,Rain,Wednesday,0,0,3.5,213,83.53
EVT00429,2026-03-18,Perahera,Matara,3000,2000,21,1709,48350,1770,32.3,67,3.5,5.3,Cloudy,Wednesday,0,1,5.1,2248,131.54
EVT01181,2026-03-19,Exhibition,Galle,100,250,89,49,22275,63,26.7,58,11.6,5.2,Rain,Thursday,0,0,7.9,105,214.29
EVT01700,2026-03-20,Exhibition,Matara,3000,750,79,1149,27724,1790,26.6,67,4,6.6,Cloudy,Friday,0,0,3.1,982,85.47
EVT02378,2026-03-20,Community Event,Ratnapura,500,0,24,283,6538,238,31.1,57,3.2,2,Clear,Friday,0,0,2.5,244,86.22
EVT01050,2026-03-20,Cultural Festival,Colombo,750,500,53,387,25530,189,26.7,68,10.4,8.2,Rain,Friday,0,0,6.7,557,143.93
EVT01732,2026-03-20,Music Festival,Galle,5000,1000,68,2683,27043,2141,26.7,66,34.8,9.7,Heavy Rain,Friday,0,1,2.4,1129,42.08
EVT02317,2026-03-20,Exhibition,Nuwara Eliya,300,750,79,124,67537,144,19.7,78,2.8,17,Cloudy,Friday,0,1,2.8,315,254.03
EVT01678,2026-03-23,Community Event,Nuwara Eliya,1000,2000,10,387,8451,341,16,83,25.7,10.8,Heavy Rain,Monday,0,0,7,243,62.79
EVT00734,2026-03-23,Perahera,Colombo,5000,500,26,2738,89729,4237,29.4,75,15.5,6.3,Rain,Monday,0,1,5.1,3384,123.59
EVT00004,2026-03-23,Perahera,Nuwara Eliya,1500,0,90,482,3195,1103,22.3,66,6.9,4.5,Cloudy,Monday,0,0,3.6,904,187.55
EVT01837,2026-03-24,Perahera,Matara,100,1500,52,25,58150,50,29.4,81,0.7,10.9,Clear,Tuesday,0,0,6.6,105,420
EVT02109,2026-03-24,Perahera,Anuradhapura,1500,250,4,979,74356,974,31.3,83,8.2,9.3,Rain,Tuesday,0,0,5,999,102.04
EVT00603,2026-03-24,Conference,Colombo,1000,250,55,541,93821,857,30.6,78,0.7,6.5,Cloudy,Tuesday,0,0,7.7,461,85.21
EVT01598,2026-03-24,University Event,Negombo,2000,0,73,1017,24781,1047,25,81,9,9,Rain,Tuesday,0,0,6.6,692,68.04
EVT01872,2026-03-26,Cultural Festival,Ratnapura,100,1000,70,58,75779,55,26,81,1.5,15.9,Clear,Thursday,0,0,5.9,105,181.03
EVT01502,2026-03-27,Exhibition,Kandy,500,750,64,347,43175,344,27.1,69,13.8,13.7,Rain,Friday,0,0,4.9,342,98.56
EVT01067,2026-03-28,Community Event,Kandy,2000,2000,75,1030,62276,845,25.5,71,5.3,14.3,Cloudy,Saturday,1,0,6,804,78.06
EVT01895,2026-03-28,Sports Event,Kurunegala,3000,500,28,585,88375,1585,29.8,72,14.6,15.8,Rain,Saturday,1,0,4,300,51.28
EVT00805,2026-03-29,Workshop,Ratnapura,2000,3000,68,1342,83107,1333,23.1,65,24.8,9.8,Rain,Sunday,1,0,6.9,239,17.81
EVT01631,2026-03-30,Community Event,Matara,2000,1500,3,1410,19267,479,32.8,85,14.5,16.1,Rain,Monday,0,0,7,355,25.18
EVT00096,2026-03-30,Cultural Festival,Anuradhapura,1500,250,65,1133,57522,455,27.4,63,0.8,16.4,Cloudy,Monday,0,0,4.6,1247,110.06
EVT02048,2026-03-31,Perahera,Galle,1000,0,48,634,58710,639,32.9,76,16.2,7.3,Rain,Tuesday,0,0,4,873,137.7
EVT02156,2026-03-31,Exhibition,Negombo,300,1500,22,227,21977,203,29.6,70,19.6,14,Rain,Tuesday,0,0,6.1,270,118.94
EVT00179,2026-03-31,Perahera,Colombo,100,500,27,41,32630,91,30.4,64,18.6,13.4,Rain,Tuesday,0,0,6.8,105,256.1
EVT02360,2026-03-31,Exhibition,Negombo,750,750,48,98,76737,713,28.4,92,6.5,8.6,Clear,Tuesday,0,0,7.8,386,393.88
EVT01507,2026-04-01,Community Event,Kegalle,750,750,74,258,23609,234,27.1,77,3,8.4,Clear,Wednesday,0,1,4.5,308,119.38
EVT02387,2026-04-01,Cultural Festival,Kegalle,300,250,61,142,19762,192,29.5,82,7.6,13,Cloudy,Wednesday,0,1,2.6,315,221.83
EVT00948,2026-04-02,Community Event,Kandy,1000,3000,35,230,50844,359,30.3,69,3.6,11.2,Clear,Thursday,0,0,5.9,437,190
EVT01504,2026-04-02,Cultural Festival,Galle,750,750,50,624,91028,298,30.9,67,8.3,4.1,Rain,Thursday,0,0,7.6,688,110.26
EVT02118,2026-04-02,School Event,Colombo,5000,250,23,2932,90762,2146,30.4,81,2.8,4.7,Clear,Thursday,0,0,4.8,2161,73.7
EVT00653,2026-04-03,Exhibition,Colombo,200,250,19,62,76437,62,27,67,8,7.8,Rain,Friday,0,0,7.1,182,293.55
EVT01464,2026-04-03,Conference,Kandy,300,0,33,125,35760,256,30.9,70,9.9,11.5,Rain,Friday,0,1,2.1,275,220
EVT01828,2026-04-03,Exhibition,Kegalle,200,250,75,95,72869,98,25.9,93,12.9,8,Rain,Friday,0,0,3.5,210,221.05
EVT02026,2026-04-03,Workshop,Negombo,2000,2000,10,1151,99033,626,28.2,73,5.2,12,Clear,Friday,0,1,1.9,847,73.59
EVT00461,2026-04-04,Religious Event,Kurunegala,2000,1500,33,1190,19391,499,31.3,59,2.9,18.5,Cloudy,Saturday,1,0,4.9,1151,96.72
EVT00295,2026-04-04,Perahera,Kegalle,5000,500,23,2613,70211,2759,29.4,57,6.5,13.2,Cloudy,Saturday,1,0,4.1,2204,84.35
EVT00959,2026-04-05,Workshop,Matara,500,250,79,195,14742,161,27.7,79,19.8,13.4,Rain,Sunday,1,0,4,147,75.38
EVT00214,2026-04-05,Conference,Negombo,2000,500,82,1304,91919,909,32.6,76,7.1,8.8,Cloudy,Sunday,1,0,6.9,832,63.8
EVT00937,2026-04-05,Exhibition,Matara,1500,2000,30,466,19140,1061,29.3,78,11.5,15.1,Rain,Sunday,1,0,2,435,93.35
EVT01251,2026-04-05,Music Festival,Kegalle,1500,0,64,1272,47868,417,26.3,89,6.4,8,Clear,Sunday,1,0,3.4,1151,90.49
EVT00029,2026-04-06,Community Event,Colombo,100,250,3,42,48426,59,28.8,90,12.3,9.7,Rain,Monday,0,0,2.3,105,250
EVT00826,2026-04-06,Music Festival,Ratnapura,100,250,9,65,85446,24,30,72,21.1,7.9,Rain,Monday,0,0,6.9,105,161.54
EVT00095,2026-04-07,Workshop,Kandy,1500,500,33,382,56177,1227,26.6,70,6.5,8.5,Clear,Tuesday,0,1,4.8,311,81.41
EVT01316,2026-04-07,School Event,Kandy,500,750,38,353,82953,270,35.1,80,2.5,11.5,Clear,Tuesday,0,0,4.4,411,116.43
EVT00684,2026-04-07,Cultural Festival,Anuradhapura,100,250,74,17,97680,62,27.6,72,9.6,12.4,Rain,Tuesday,0,0,5,105,617.65
EVT00990,2026-04-07,Conference,Kurunegala,1000,2000,55,503,77230,817,29.1,64,5.5,17.4,Cloudy,Tuesday,0,0,1.6,397,78.93
EVT01616,2026-04-07,School Event,Kandy,500,1500,59,262,18675,379,27.6,80,8.4,13,Rain,Tuesday,0,0,2.1,317,120.99
EVT01255,2026-04-07,Sports Event,Kandy,300,2000,73,173,76309,204,28.3,73,37.1,15.5,Heavy Rain,Tuesday,0,0,3,288,166.47
EVT01676,2026-04-07,Music Festival,Kegalle,1500,3000,35,1106,10688,923,26.1,70,7.8,23.2,Clear,Tuesday,0,0,7.1,1275,115.28
EVT02067,2026-04-08,Community Event,Anuradhapura,300,750,34,111,35299,213,23.9,56,7.8,9.7,Cloudy,Wednesday,0,0,4.7,216,194.59
EVT00709,2026-04-08,Sports Event,Kegalle,1000,2000,83,808,75374,644,25.7,93,1.4,18.8,Clear,Wednesday,0,0,2.5,853,105.57
EVT00222,2026-04-09,Workshop,Negombo,1000,750,54,478,46396,465,24.4,82,2.5,16.9,Clear,Thursday,0,0,6.3,375,78.45
EVT01223,2026-04-09,School Event,Kurunegala,3000,750,68,2165,92111,0,31.4,78,5.6,12.4,Clear,Thursday,0,0,4.3,903,41.71
EVT00265,2026-04-10,University Event,Kegalle,300,1500,32,150,6580,256,25.4,64,3.4,9.5,Cloudy,Friday,0,0,2.3,225,150
EVT02486,2026-04-10,Conference,Kandy,3000,250,29,1950,76556,1614,27.3,71,24.9,15.9,Rain,Friday,0,0,7.5,1237,63.44
EVT01701,2026-04-10,School Event,Matara,100,2000,61,30,44204,63,25.9,93,9.4,14.4,Rain,Friday,0,0,4.2,105,350
EVT00673,2026-04-10,Religious Event,Kandy,300,2000,64,190,72623,254,25.4,73,15.5,12.4,Rain,Friday,0,0,5.7,315,165.79
EVT02128,2026-04-10,Workshop,Ratnapura,2000,250,67,1002,84308,998,32.9,80,6.2,15.4,Clear,Friday,0,0,8,476,47.5
EVT00308,2026-04-11,School Event,Matara,200,2000,18,87,33430,221,24.3,62,19,6.8,Rain,Saturday,1,0,5.7,169,194.25
EVT02348,2026-04-11,Music Festival,Galle,200,1500,16,144,7272,137,28,60,7.8,19.2,Clear,Saturday,1,0,7.4,210,145.83
EVT00884,2026-04-12,Conference,Ratnapura,1500,1000,69,797,83904,1077,27.5,60,1.1,17.3,Cloudy,Sunday,1,1,3.3,941,118.07
EVT00094,2026-04-12,Workshop,Negombo,300,500,43,141,71808,132,27.5,75,14.7,3,Rain,Sunday,1,0,4.4,151,107.09
EVT01812,2026-04-12,Workshop,Colombo,5000,250,12,1690,73457,2428,26.6,79,1.2,13.1,Cloudy,Sunday,1,0,4.8,725,42.9
EVT02055,2026-04-13,School Event,Kegalle,100,0,67,74,47504,39,25.2,89,19.9,2,Rain,Monday,0,0,7.5,105,141.89
EVT00303,2026-04-13,Cultural Festival,Matara,1500,3000,19,722,29052,1077,26.5,62,12.1,11.7,Rain,Monday,0,0,3.1,669,92.66
EVT01704,2026-04-13,Music Festival,Kegalle,300,500,81,238,78026,212,26.7,83,8,12.1,Rain,Monday,0,0,3.1,315,132.35
EVT02318,2026-04-13,University Event,Negombo,500,2000,53,355,31120,298,27.2,55,23.3,11.9,Rain,Monday,0,0,5.2,326,91.83
EVT02047,2026-04-13,Conference,Kurunegala,5000,250,20,3133,88117,2971,31.6,85,13.7,18.8,Rain,Monday,0,0,6.8,1502,47.94
EVT00343,2026-04-14,Conference,Kegalle,2000,750,77,741,38598,1441,27.8,95,14.9,13.6,Rain,Tuesday,0,0,2.8,803,108.37
EVT00536,2026-04-14,University Event,Kurunegala,200,250,62,81,54761,165,27.4,68,38.9,16.7,Heavy Rain,Tuesday,0,0,7.4,155,191.36
EVT01753,2026-04-15,Cultural Festival,Nuwara Eliya,5000,250,69,3154,11608,2315,19.1,78,3.4,15.3,Cloudy,Wednesday,0,0,7.5,2985,94.64
EVT00953,2026-04-15,Perahera,Kurunegala,3000,500,39,2217,62031,1799,23.4,73,27.7,23.6,Heavy Rain,Wednesday,0,0,1.8,1298,58.55
EVT01416,2026-04-15,University Event,Kegalle,1500,3000,20,803,90116,684,26.1,46,5,5.2,Clear,Wednesday,0,1,1.8,784,97.63
EVT02235,2026-04-16,Religious Event,Kandy,500,3000,81,256,84131,182,27.5,64,4.5,13.2,Clear,Thursday,0,0,1.6,525,205.08
EVT00315,2026-04-19,Exhibition,Kurunegala,5000,2000,44,2641,81994,3125,25.1,79,36.6,18.2,Heavy Rain,Sunday,1,0,6.9,867,32.83
EVT02304,2026-04-19,Sports Event,Nuwara Eliya,200,2000,60,132,34295,60,21.9,76,3.7,17.3,Clear,Sunday,1,0,2.6,210,159.09
EVT00138,2026-04-19,Sports Event,Anuradhapura,300,500,71,186,24545,204,25.8,97,13.9,9.4,Rain,Sunday,1,0,4.9,315,169.35
EVT01371,2026-04-19,Music Festival,Kurunegala,300,0,15,265,64304,182,26.3,79,3.6,10.3,Clear,Sunday,1,0,7,315,118.87
EVT01476,2026-04-20,Religious Event,Matara,1000,500,39,569,67603,464,29.4,62,6.2,13.8,Clear,Monday,0,0,7.7,698,122.67
EVT01238,2026-04-20,University Event,Colombo,500,2000,84,369,20062,306,29.6,87,5.3,12.5,Clear,Monday,0,0,6.2,424,114.91
EVT00488,2026-04-20,Exhibition,Kandy,3000,500,10,1392,72802,852,32.5,68,8.5,6,Rain,Monday,0,1,2.3,1010,72.56
EVT01333,2026-04-20,School Event,Kegalle,750,250,4,507,53365,420,29,79,0.5,15.5,Clear,Monday,0,1,6,517,101.97
EVT01489,2026-04-21,Community Event,Negombo,2000,2000,22,852,95284,1008,26.2,64,26.8,14.6,Heavy Rain,Tuesday,0,0,3.4,482,56.57
EVT01100,2026-04-21,Conference,Nuwara Eliya,300,0,70,105,38648,150,19.9,77,10.3,4.6,Rain,Tuesday,0,0,6.1,144,137.14
EVT02135,2026-04-21,Religious Event,Ratnapura,500,2000,81,300,76588,256,29.8,73,6.1,9.5,Cloudy,Tuesday,0,0,4.2,520,173.33
EVT00037,2026-04-22,Religious Event,Kegalle,3000,2000,5,1361,4824,1860,27.8,77,11.9,14.5,Rain,Wednesday,0,0,5.1,912,67.01
EVT00931,2026-04-22,Community Event,Negombo,100,250,78,54,79182,77,30.8,95,7.5,13.2,Clear,Wednesday,0,1,7.5,105,194.44
EVT00496,2026-04-23,Music Festival,Kurunegala,1500,500,61,648,43746,520,24.3,79,1.8,11.9,Clear,Thursday,0,0,6.2,814,125.62
EVT01524,2026-04-23,Cultural Festival,Colombo,1500,250,20,1012,97096,1021,28.4,80,1.6,19.2,Clear,Thursday,0,0,6.2,1276,126.09
EVT00825,2026-04-23,Workshop,Matara,100,1500,45,45,87602,42,24.9,71,11.4,11.3,Rain,Thursday,0,0,5.5,105,233.33
EVT02325,2026-04-24,Perahera,Colombo,2000,1000,20,1152,71113,1245,29.2,72,3.5,16.5,Clear,Friday,0,0,2.7,1703,147.83
